dateTime,download,upload,device
Fri 29 Jan 21:00:01  2021,,,Cowpi-e777
Fri 29 Jan 21:30:01  2021,,,Cowpi-e777
Fri 29 Jan 22:00:01  2021,,,Cowpi-e777
Fri 29 Jan 22:30:01  2021,,,Cowpi-e777
Fri 29 Jan 23:00:01  2021,,,Cowpi-e777
Fri 29 Jan 23:30:01  2021,,,Cowpi-e777
Sat 30 Jan 00:00:01  2021,,,Cowpi-e777
Sat 30 Jan 00:30:01  2021,,,Cowpi-e777
Sat 30 Jan 01:00:01  2021,,,Cowpi-e777
Sat 30 Jan 01:30:01  2021,,,Cowpi-e777
Sat 30 Jan 02:00:01  2021,,,Cowpi-e777
Sat 30 Jan 02:30:01  2021,,,Cowpi-e777
Sat 30 Jan 03:00:01  2021,,,Cowpi-e777
Sat 30 Jan 03:30:01  2021,,,Cowpi-e777
Sat 30 Jan 04:00:01  2021,,,Cowpi-e777
Sat 30 Jan 04:30:01  2021,,,Cowpi-e777
Sat 30 Jan 05:00:01  2021,,,Cowpi-e777
Sat 30 Jan 05:30:01  2021,,,Cowpi-e777
Sat 30 Jan 06:00:01  2021,,,Cowpi-e777
Sat 30 Jan 06:30:01  2021,,,Cowpi-e777
Sat 30 Jan 07:00:01  2021,,,Cowpi-e777
Sat 30 Jan 07:30:01  2021,,,Cowpi-e777
Sat 30 Jan 08:00:01  2021,,,Cowpi-e777
Sat 30 Jan 08:30:01  2021,,,Cowpi-e777
Sat 30 Jan 09:00:01  2021,,,Cowpi-e777
Sat 30 Jan 09:30:01  2021,,,Cowpi-e777
Sat 30 Jan 10:00:01  2021,,,Cowpi-e777
Sat 30 Jan 10:30:02  2021,,,Cowpi-e777
Sat 30 Jan 11:00:01  2021,,,Cowpi-e777
Sat 30 Jan 11:30:01  2021,,,Cowpi-e777
Sat 30 Jan 12:00:01  2021,,,Cowpi-e777
Sat 30 Jan 12:30:01  2021,,,Cowpi-e777
Sat 30 Jan 13:00:01  2021,,,Cowpi-e777
Sat 30 Jan 13:30:01  2021,,,Cowpi-e777
Sat 30 Jan 14:00:01  2021,,,Cowpi-e777
Sat 30 Jan 14:30:01  2021,,,Cowpi-e777
Sat 30 Jan 15:00:01  2021,,,Cowpi-e777
Sat 30 Jan 15:30:01  2021,,,Cowpi-e777
Sat 30 Jan 16:00:01  2021,,,Cowpi-e777
Sat 30 Jan 16:30:01  2021,,,Cowpi-e777
Sat 30 Jan 17:00:01  2021,,,Cowpi-e777
Sat 30 Jan 17:30:01  2021,,,Cowpi-e777
Sat 30 Jan 18:00:01  2021,,,Cowpi-e777
Sat 30 Jan 18:30:01  2021,3.74,2.81,Cowpi-e777
Sat 30 Jan 19:00:01  2021,21.71,12.26,Cowpi-e777
Sat 30 Jan 19:30:01  2021,16.51,13.25,Cowpi-e777
Sat 30 Jan 20:00:01  2021,2.97,2.12,Cowpi-e777
Sat 30 Jan 20:30:01  2021,9.03,1.93,Cowpi-e777
Sat 30 Jan 21:00:01  2021,7.35,7.55,Cowpi-e777
Sat 30 Jan 21:30:01  2021,10.57,13.01,Cowpi-e777
Sat 30 Jan 22:00:01  2021,21.16,13.79,Cowpi-e777
Sat 30 Jan 22:30:01  2021,17.04,10.17,Cowpi-e777
Sat 30 Jan 23:00:02  2021,19.62,12.62,Cowpi-e777
Sat 30 Jan 23:30:01  2021,20.03,16.51,Cowpi-e777
Sun 31 Jan 00:00:01  2021,9.95,12.97,Cowpi-e777
Sun 31 Jan 00:30:01  2021,21.15,16.7,Cowpi-e777
Sun 31 Jan 01:00:01  2021,10.59,11.66,Cowpi-e777
Sun 31 Jan 01:30:02  2021,13.24,9.24,Cowpi-e777
Sun 31 Jan 02:00:01  2021,25.79,24.91,Cowpi-e777
Sun 31 Jan 02:30:01  2021,21.81,21.08,Cowpi-e777
Sun 31 Jan 03:00:01  2021,26.62,16.61,Cowpi-e777
Sun 31 Jan 03:30:01  2021,11.09,15.67,Cowpi-e777
Sun 31 Jan 04:00:01  2021,15.33,14.96,Cowpi-e777
Sun 31 Jan 04:30:01  2021,11.37,17.61,Cowpi-e777
Sun 31 Jan 05:00:01  2021,15.14,20.25,Cowpi-e777
Sun 31 Jan 05:30:01  2021,13.65,16.64,Cowpi-e777
Sun 31 Jan 06:00:01  2021,17.63,16.94,Cowpi-e777
Sun 31 Jan 06:30:01  2021,14.32,18.33,Cowpi-e777
Sun 31 Jan 07:00:01  2021,17.4,17.07,Cowpi-e777
Sun 31 Jan 07:30:01  2021,12.89,17.12,Cowpi-e777
Sun 31 Jan 08:00:01  2021,7.8,4.96,Cowpi-e777
Sun 31 Jan 08:30:01  2021,22.16,20.16,Cowpi-e777
Sun 31 Jan 09:00:01  2021,25.6,19.05,Cowpi-e777
Sun 31 Jan 09:30:02  2021,29.4,20.87,Cowpi-e777
Sun 31 Jan 10:00:02  2021,21.95,12.42,Cowpi-e777
Sun 31 Jan 10:30:01  2021,18.25,7.41,Cowpi-e777
Sun 31 Jan 11:00:01  2021,6.45,6.22,Cowpi-e777
Sun 31 Jan 11:30:01  2021,22.74,12.62,Cowpi-e777
Sun 31 Jan 12:00:01  2021,11.37,16.3,Cowpi-e777
Sun 31 Jan 12:30:01  2021,8.03,13.77,Cowpi-e777
Sun 31 Jan 13:00:01  2021,20.61,14.41,Cowpi-e777
Sun 31 Jan 13:30:01  2021,16.6,11.77,Cowpi-e777
Sun 31 Jan 14:00:01  2021,16.73,13.91,Cowpi-e777
Sun 31 Jan 14:30:01  2021,8.65,8.34,Cowpi-e777
Sun 31 Jan 15:00:01  2021,8.17,3.87,Cowpi-e777
Sun 31 Jan 15:30:01  2021,4.94,3.7,Cowpi-e777
Sun 31 Jan 16:00:01  2021,8.92,11.51,Cowpi-e777
Sun 31 Jan 16:30:01  2021,17.07,15.3,Cowpi-e777
Sun 31 Jan 17:00:01  2021,0.21,4.63,Cowpi-e777
Sun 31 Jan 17:30:01  2021,2.16,7.72,Cowpi-e777
Sun 31 Jan 18:00:01  2021,8.6,8.91,Cowpi-e777
Sun 31 Jan 18:30:01  2021,11.75,12.41,Cowpi-e777
Sun 31 Jan 19:00:01  2021,1.2,1.21,Cowpi-e777
Sun 31 Jan 19:30:01  2021,0.18,0.35,Cowpi-e777
Sun 31 Jan 20:00:01  2021,0.79,2.58,Cowpi-e777
Sun 31 Jan 20:30:01  2021,10.23,5.8,Cowpi-e777
Sun 31 Jan 21:00:01  2021,7.11,14,Cowpi-e777
Sun 31 Jan 21:30:01  2021,13.31,20.79,Cowpi-e777
Sun 31 Jan 22:00:01  2021,7.63,9.41,Cowpi-e777
Sun 31 Jan 22:30:01  2021,16.48,19.83,Cowpi-e777
Sun 31 Jan 23:00:01  2021,10.35,15.99,Cowpi-e777
Sun 31 Jan 23:30:01  2021,7.34,3.66,Cowpi-e777
Mon  1 Feb 00:00:01  2021,19,19.32,Cowpi-e777
Mon  1 Feb 00:30:01  2021,11.04,12.98,Cowpi-e777
Mon  1 Feb 01:00:01  2021,9.07,11.35,Cowpi-e777
Mon  1 Feb 01:30:01  2021,20.58,19.68,Cowpi-e777
Mon  1 Feb 02:00:01  2021,20.62,28.12,Cowpi-e777
Mon  1 Feb 02:30:01  2021,21.9,4.7,Cowpi-e777
Mon  1 Feb 03:00:01  2021,7.73,3.99,Cowpi-e777
Mon  1 Feb 03:30:01  2021,15.09,23.19,Cowpi-e777
Mon  1 Feb 04:00:01  2021,12.07,16.62,Cowpi-e777
Mon  1 Feb 04:30:01  2021,8.8,13.33,Cowpi-e777
Mon  1 Feb 05:00:01  2021,18.71,27.95,Cowpi-e777
Mon  1 Feb 05:30:02  2021,13.4,19.19,Cowpi-e777
Mon  1 Feb 06:00:02  2021,8.19,11.77,Cowpi-e777
Mon  1 Feb 06:30:01  2021,10.89,18.96,Cowpi-e777
Mon  1 Feb 07:00:01  2021,22.24,5.55,Cowpi-e777
Mon  1 Feb 07:30:01  2021,10.02,11.22,Cowpi-e777
Mon  1 Feb 08:00:01  2021,3.41,5.45,Cowpi-e777
Mon  1 Feb 08:30:01  2021,0.39,26.87,Cowpi-e777
Mon  1 Feb 09:00:01  2021,6.97,9.45,Cowpi-e777
Mon  1 Feb 09:30:01  2021,5.85,12.02,Cowpi-e777
Mon  1 Feb 10:00:01  2021,6.04,3.88,Cowpi-e777
Mon  1 Feb 10:30:01  2021,9.63,16.61,Cowpi-e777
Mon  1 Feb 11:00:01  2021,14.38,18.33,Cowpi-e777
Mon  1 Feb 11:30:01  2021,10.65,17.35,Cowpi-e777
Mon  1 Feb 12:00:01  2021,4.97,15.39,Cowpi-e777
Mon  1 Feb 12:30:01  2021,8.57,13.4,Cowpi-e777
Mon  1 Feb 13:00:01  2021,5.41,4.66,Cowpi-e777
Mon  1 Feb 13:30:01  2021,5.98,4.65,Cowpi-e777
Mon  1 Feb 14:00:01  2021,25.87,21.86,Cowpi-e777
Mon  1 Feb 14:30:01  2021,12.39,16.67,Cowpi-e777
Mon  1 Feb 15:00:01  2021,7.23,4.93,Cowpi-e777
Mon  1 Feb 15:30:01  2021,9.95,4.92,Cowpi-e777
Mon  1 Feb 16:00:01  2021,10.59,5.93,Cowpi-e777
Mon  1 Feb 16:30:01  2021,10.16,4.99,Cowpi-e777
Mon  1 Feb 17:00:01  2021,12.07,12.03,Cowpi-e777
Mon  1 Feb 17:30:01  2021,12.83,7.91,Cowpi-e777
Mon  1 Feb 18:00:01  2021,4.36,5.72,Cowpi-e777
Mon  1 Feb 18:30:01  2021,4.12,5.67,Cowpi-e777
Mon  1 Feb 19:00:01  2021,4.24,1.97,Cowpi-e777
Mon  1 Feb 19:30:01  2021,17.26,16.65,Cowpi-e777
Mon  1 Feb 20:00:01  2021,15.59,5.93,Cowpi-e777
Mon  1 Feb 20:30:01  2021,11.91,15.6,Cowpi-e777
Mon  1 Feb 21:00:01  2021,18.47,16.29,Cowpi-e777
Mon  1 Feb 21:30:01  2021,16.88,21.91,Cowpi-e777
Mon  1 Feb 22:00:01  2021,11.86,15.08,Cowpi-e777
Mon  1 Feb 22:30:01  2021,7.73,4.41,Cowpi-e777
Mon  1 Feb 23:00:01  2021,1.92,12.33,Cowpi-e777
Mon  1 Feb 23:30:01  2021,26,30.45,Cowpi-e777
Tue  2 Feb 00:00:01  2021,15.71,17.7,Cowpi-e777
Tue  2 Feb 00:30:01  2021,16.54,28.89,Cowpi-e777
Tue  2 Feb 01:00:02  2021,26.67,32.71,Cowpi-e777
Tue  2 Feb 01:30:01  2021,16.83,29.09,Cowpi-e777
Tue  2 Feb 02:00:01  2021,5.36,19.31,Cowpi-e777
Tue  2 Feb 02:30:01  2021,25.81,28.27,Cowpi-e777
Tue  2 Feb 03:00:01  2021,17.99,24.68,Cowpi-e777
Tue  2 Feb 03:30:01  2021,22.33,30.48,Cowpi-e777
Tue  2 Feb 04:00:01  2021,16.03,24.96,Cowpi-e777
Tue  2 Feb 04:30:02  2021,10.44,16.83,Cowpi-e777
Tue  2 Feb 05:00:01  2021,15.84,20.01,Cowpi-e777
Tue  2 Feb 05:30:01  2021,17.51,34.02,Cowpi-e777
Tue  2 Feb 06:00:01  2021,11.7,30.22,Cowpi-e777
Tue  2 Feb 06:30:01  2021,13.28,30.97,Cowpi-e777
Tue  2 Feb 07:00:01  2021,14.03,27.18,Cowpi-e777
Tue  2 Feb 07:30:01  2021,10.42,15.55,Cowpi-e777
Tue  2 Feb 08:00:01  2021,16.69,25.94,Cowpi-e777
Tue  2 Feb 08:30:01  2021,18.08,15.88,Cowpi-e777
Tue  2 Feb 09:00:01  2021,9.08,26.13,Cowpi-e777
Tue  2 Feb 09:30:01  2021,21,29.88,Cowpi-e777
Tue  2 Feb 10:00:01  2021,12.16,19.39,Cowpi-e777
Tue  2 Feb 10:30:01  2021,17.67,19.12,Cowpi-e777
Tue  2 Feb 11:00:02  2021,9.72,17.46,Cowpi-e777
Tue  2 Feb 11:30:01  2021,7.89,14.03,Cowpi-e777
Tue  2 Feb 12:00:01  2021,8.05,25.39,Cowpi-e777
Tue  2 Feb 12:30:02  2021,13.44,11.93,Cowpi-e777
Tue  2 Feb 13:00:01  2021,,,Cowpi-e777
Tue  2 Feb 13:30:01  2021,,,Cowpi-e777
Tue  2 Feb 14:00:01  2021,0.41,1.42,Cowpi-e777
Tue  2 Feb 14:30:01  2021,2.33,9.03,Cowpi-e777
Tue  2 Feb 15:00:01  2021,6.24,9.28,Cowpi-e777
Tue  2 Feb 15:30:02  2021,3.38,0.34,Cowpi-e777
Tue  2 Feb 16:00:01  2021,13,17.99,Cowpi-e777
Tue  2 Feb 16:30:01  2021,27.29,32.44,Cowpi-e777
Tue  2 Feb 17:00:01  2021,15.86,27.12,Cowpi-e777
Tue  2 Feb 17:30:01  2021,9.21,10.53,Cowpi-e777
Tue  2 Feb 18:00:01  2021,8.86,14.51,Cowpi-e777
Tue  2 Feb 18:30:01  2021,6.21,10.75,Cowpi-e777
Tue  2 Feb 19:00:01  2021,4.09,4.01,Cowpi-e777
Tue  2 Feb 19:30:01  2021,7.14,15.36,Cowpi-e777
Tue  2 Feb 20:00:01  2021,8.91,7.7,Cowpi-e777
Tue  2 Feb 20:30:01  2021,5.74,9.1,Cowpi-e777
Tue  2 Feb 21:00:01  2021,4.65,5.3,Cowpi-e777
Tue  2 Feb 21:30:01  2021,1.11,4.88,Cowpi-e777
Tue  2 Feb 22:00:01  2021,5.85,5.54,Cowpi-e777
Tue  2 Feb 22:30:01  2021,8.67,8.48,Cowpi-e777
Tue  2 Feb 23:00:01  2021,2.85,4.77,Cowpi-e777
Tue  2 Feb 23:30:01  2021,9.5,20.45,Cowpi-e777
Wed  3 Feb 00:00:01  2021,9.28,20.58,Cowpi-e777
Wed  3 Feb 00:30:02  2021,13.54,26.13,Cowpi-e777
Wed  3 Feb 01:00:02  2021,9,29.22,Cowpi-e777
Wed  3 Feb 01:30:01  2021,12.5,21.06,Cowpi-e777
Wed  3 Feb 02:00:01  2021,19.33,27.27,Cowpi-e777
Wed  3 Feb 02:30:01  2021,11.57,16.91,Cowpi-e777
Wed  3 Feb 03:00:01  2021,11.7,22.08,Cowpi-e777
Wed  3 Feb 03:30:01  2021,6.58,23.31,Cowpi-e777
Wed  3 Feb 04:00:02  2021,15.85,25.97,Cowpi-e777
Wed  3 Feb 04:30:02  2021,11.98,20.31,Cowpi-e777
Wed  3 Feb 05:00:01  2021,6.43,22.94,Cowpi-e777
Wed  3 Feb 05:30:01  2021,5.13,22.84,Cowpi-e777
Wed  3 Feb 06:00:01  2021,8.03,22.25,Cowpi-e777
Wed  3 Feb 06:30:01  2021,13.52,25.67,Cowpi-e777
Wed  3 Feb 07:00:02  2021,11.5,28.78,Cowpi-e777
Wed  3 Feb 07:30:01  2021,12.17,17.03,Cowpi-e777
Wed  3 Feb 08:00:01  2021,6.78,7.41,Cowpi-e777
Wed  3 Feb 08:30:01  2021,3.27,23.34,Cowpi-e777
Wed  3 Feb 09:00:01  2021,8.94,10.12,Cowpi-e777
Wed  3 Feb 09:30:01  2021,26.81,34.74,Cowpi-e777
Wed  3 Feb 10:00:01  2021,24.57,34.42,Cowpi-e777
Wed  3 Feb 10:30:01  2021,13.79,19.04,Cowpi-e777
Wed  3 Feb 11:00:01  2021,,,Cowpi-e777
Wed  3 Feb 11:30:01  2021,22.26,32.47,Cowpi-e777
Wed  3 Feb 12:00:02  2021,14.15,26.32,Cowpi-e777
Wed  3 Feb 12:30:01  2021,10.4,21.47,Cowpi-e777
Wed  3 Feb 13:00:01  2021,16.23,15.57,Cowpi-e777
Wed  3 Feb 13:30:01  2021,9.44,18.08,Cowpi-e777
Wed  3 Feb 14:00:01  2021,10.43,19.89,Cowpi-e777
Wed  3 Feb 14:30:01  2021,6.4,8.78,Cowpi-e777
Wed  3 Feb 15:00:01  2021,12.52,7.61,Cowpi-e777
Wed  3 Feb 15:30:01  2021,9.77,14.23,Cowpi-e777
Wed  3 Feb 16:00:01  2021,7.48,10.77,Cowpi-e777
Wed  3 Feb 16:30:01  2021,8.9,11.48,Cowpi-e777
Wed  3 Feb 17:00:01  2021,10.7,6.14,Cowpi-e777
Wed  3 Feb 17:30:01  2021,0.13,6.04,Cowpi-e777
Wed  3 Feb 18:00:01  2021,0.68,1.12,Cowpi-e777
Wed  3 Feb 18:30:01  2021,2.54,7.92,Cowpi-e777
Wed  3 Feb 19:00:01  2021,10.12,5.75,Cowpi-e777
Wed  3 Feb 19:30:01  2021,4.99,8.87,Cowpi-e777
Wed  3 Feb 20:00:01  2021,10.25,15.67,Cowpi-e777
Wed  3 Feb 20:30:01  2021,1.5,5.17,Cowpi-e777
Wed  3 Feb 21:00:01  2021,3.21,8.27,Cowpi-e777
Wed  3 Feb 21:30:01  2021,14.55,22.21,Cowpi-e777
Wed  3 Feb 22:00:01  2021,11.75,13.84,Cowpi-e777
Wed  3 Feb 22:30:01  2021,7.24,8.3,Cowpi-e777
Wed  3 Feb 23:00:01  2021,6.65,11.33,Cowpi-e777
Wed  3 Feb 23:30:01  2021,10.47,18.92,Cowpi-e777
Thu  4 Feb 00:00:01  2021,9.04,15.57,Cowpi-e777
Thu  4 Feb 00:30:01  2021,7.98,14.87,Cowpi-e777
Thu  4 Feb 01:00:01  2021,20.64,20.61,Cowpi-e777
Thu  4 Feb 01:30:01  2021,13.11,20.45,Cowpi-e777
Thu  4 Feb 02:00:01  2021,9.08,19.38,Cowpi-e777
Thu  4 Feb 02:30:01  2021,13.78,18.31,Cowpi-e777
Thu  4 Feb 03:00:01  2021,14.12,25.95,Cowpi-e777
Thu  4 Feb 03:30:01  2021,12.36,25.87,Cowpi-e777
Thu  4 Feb 04:00:01  2021,6.32,7.51,Cowpi-e777
Thu  4 Feb 04:30:02  2021,12.14,23.91,Cowpi-e777
Thu  4 Feb 05:00:02  2021,9.24,31.31,Cowpi-e777
Thu  4 Feb 05:30:01  2021,9.73,22.86,Cowpi-e777
Thu  4 Feb 06:00:01  2021,7.85,19.45,Cowpi-e777
Thu  4 Feb 06:30:01  2021,12.08,21.91,Cowpi-e777
Thu  4 Feb 07:00:01  2021,11.84,19.79,Cowpi-e777
Thu  4 Feb 07:30:01  2021,9.19,25.81,Cowpi-e777
Thu  4 Feb 08:00:01  2021,0.9,7.28,Cowpi-e777
Thu  4 Feb 08:30:01  2021,8.47,16.05,Cowpi-e777
Thu  4 Feb 09:00:01  2021,4.86,4.64,Cowpi-e777
Thu  4 Feb 09:30:01  2021,16.16,22.24,Cowpi-e777
Thu  4 Feb 10:00:01  2021,19.81,24.85,Cowpi-e777
Thu  4 Feb 10:30:01  2021,29.92,29.18,Cowpi-e777
Thu  4 Feb 11:00:01  2021,11.33,23.75,Cowpi-e777
Thu  4 Feb 11:30:01  2021,11.84,16.24,Cowpi-e777
Thu  4 Feb 12:00:01  2021,17.2,1.02,Cowpi-e777
Thu  4 Feb 12:30:01  2021,17.4,21.6,Cowpi-e777
Thu  4 Feb 13:00:01  2021,0.97,9.62,Cowpi-e777
Thu  4 Feb 13:30:01  2021,1.21,8.15,Cowpi-e777
Thu  4 Feb 14:00:01  2021,1.44,10.61,Cowpi-e777
Thu  4 Feb 14:30:01  2021,9.1,17,Cowpi-e777
Thu  4 Feb 15:00:02  2021,14.98,16.31,Cowpi-e777
Thu  4 Feb 15:30:01  2021,11.71,16.64,Cowpi-e777
Thu  4 Feb 16:00:01  2021,11.67,13.64,Cowpi-e777
Thu  4 Feb 16:30:01  2021,12.03,15.45,Cowpi-e777
Thu  4 Feb 17:00:01  2021,13.33,11.8,Cowpi-e777
Thu  4 Feb 17:30:01  2021,14.82,18.63,Cowpi-e777
Thu  4 Feb 18:00:01  2021,1.89,3.14,Cowpi-e777
Thu  4 Feb 18:30:01  2021,0.6,0.42,Cowpi-e777
Thu  4 Feb 19:00:01  2021,10.91,14.42,Cowpi-e777
Thu  4 Feb 19:30:01  2021,14.05,20.48,Cowpi-e777
Thu  4 Feb 20:00:01  2021,16.74,21.66,Cowpi-e777
Thu  4 Feb 20:30:01  2021,11.01,7.36,Cowpi-e777
Thu  4 Feb 21:00:01  2021,5.64,11.74,Cowpi-e777
Thu  4 Feb 21:30:01  2021,12.82,11.72,Cowpi-e777
Thu  4 Feb 22:00:01  2021,9.95,10.66,Cowpi-e777
Thu  4 Feb 22:30:02  2021,6.08,10.82,Cowpi-e777
Thu  4 Feb 23:00:01  2021,15.88,8.97,Cowpi-e777
Thu  4 Feb 23:30:01  2021,11.53,16.92,Cowpi-e777
Fri  5 Feb 00:00:01  2021,12.37,13.8,Cowpi-e777
Fri  5 Feb 00:30:01  2021,15.06,12.64,Cowpi-e777
Fri  5 Feb 01:00:01  2021,13.47,20.04,Cowpi-e777
Fri  5 Feb 01:30:01  2021,17.43,15.22,Cowpi-e777
Fri  5 Feb 02:00:01  2021,7.52,18.03,Cowpi-e777
Fri  5 Feb 02:30:01  2021,1.22,6.4,Cowpi-e777
Fri  5 Feb 03:00:01  2021,1.32,1.76,Cowpi-e777
Fri  5 Feb 03:30:01  2021,0.24,0.48,Cowpi-e777
Fri  5 Feb 04:00:01  2021,7.99,5.47,Cowpi-e777
Fri  5 Feb 04:30:01  2021,14.78,16.18,Cowpi-e777
Fri  5 Feb 05:00:01  2021,11.22,17.19,Cowpi-e777
Fri  5 Feb 05:30:01  2021,17.19,15.66,Cowpi-e777
Fri  5 Feb 06:00:01  2021,13.72,18.49,Cowpi-e777
Fri  5 Feb 06:30:02  2021,12.83,21.23,Cowpi-e777
Fri  5 Feb 07:00:01  2021,15.36,15.86,Cowpi-e777
Fri  5 Feb 07:30:01  2021,5.84,15.58,Cowpi-e777
Fri  5 Feb 08:00:01  2021,9.27,6.77,Cowpi-e777
Fri  5 Feb 08:30:01  2021,17.33,27.1,Cowpi-e777
Fri  5 Feb 09:00:01  2021,10.92,18.13,Cowpi-e777
Fri  5 Feb 09:30:01  2021,11.59,16.69,Cowpi-e777
Fri  5 Feb 10:00:01  2021,8.56,10.57,Cowpi-e777
Fri  5 Feb 10:30:01  2021,4.88,4,Cowpi-e777
Fri  5 Feb 11:00:01  2021,0.07,0.21,Cowpi-e777
Fri  5 Feb 11:30:01  2021,1.59,11.98,Cowpi-e777
Fri  5 Feb 12:00:01  2021,8.99,13.73,Cowpi-e777
Fri  5 Feb 12:30:01  2021,3.85,18.55,Cowpi-e777
Fri  5 Feb 13:00:02  2021,13.93,16.89,Cowpi-e777
Fri  5 Feb 13:30:02  2021,5.54,8.06,Cowpi-e777
Fri  5 Feb 14:00:01  2021,4.07,8.55,Cowpi-e777
Fri  5 Feb 14:30:01  2021,11.28,18.12,Cowpi-e777
Fri  5 Feb 15:00:01  2021,9.8,14.35,Cowpi-e777
Fri  5 Feb 15:30:01  2021,16.03,10.6,Cowpi-e777
Fri  5 Feb 16:00:01  2021,10.63,16.51,Cowpi-e777
Fri  5 Feb 16:30:01  2021,2.31,11.24,Cowpi-e777
Fri  5 Feb 17:00:01  2021,3.95,5.98,Cowpi-e777
Fri  5 Feb 17:30:01  2021,0.88,2.89,Cowpi-e777
Fri  5 Feb 18:00:01  2021,5.46,6.48,Cowpi-e777
Fri  5 Feb 18:30:02  2021,6.52,11.12,Cowpi-e777
Fri  5 Feb 19:00:01  2021,2.55,4.09,Cowpi-e777
Fri  5 Feb 19:30:01  2021,0.52,2.72,Cowpi-e777
Fri  5 Feb 20:00:01  2021,1.59,2.74,Cowpi-e777
Fri  5 Feb 20:30:01  2021,4.1,10.65,Cowpi-e777
Fri  5 Feb 21:00:01  2021,11.36,14.09,Cowpi-e777
Fri  5 Feb 21:30:01  2021,8.25,10.85,Cowpi-e777
Fri  5 Feb 22:00:01  2021,9.81,10,Cowpi-e777
Fri  5 Feb 22:30:02  2021,9.27,7.86,Cowpi-e777
Fri  5 Feb 23:00:01  2021,11.43,8.86,Cowpi-e777
Fri  5 Feb 23:30:01  2021,16.49,8.87,Cowpi-e777
Sat  6 Feb 00:00:01  2021,9.65,9.71,Cowpi-e777
Sat  6 Feb 00:30:01  2021,2.54,13.64,Cowpi-e777
Sat  6 Feb 01:00:01  2021,20.78,13.13,Cowpi-e777
Sat  6 Feb 01:30:01  2021,19.18,16.3,Cowpi-e777
Sat  6 Feb 02:00:01  2021,15.57,12.89,Cowpi-e777
Sat  6 Feb 02:30:01  2021,14.92,7.99,Cowpi-e777
Sat  6 Feb 03:00:01  2021,12.04,17.25,Cowpi-e777
Sat  6 Feb 03:30:01  2021,17,10.65,Cowpi-e777
Sat  6 Feb 04:00:01  2021,14.36,15.1,Cowpi-e777
Sat  6 Feb 04:30:01  2021,8.55,6.85,Cowpi-e777
Sat  6 Feb 05:00:01  2021,17.77,9.65,Cowpi-e777
Sat  6 Feb 05:30:01  2021,18.08,12.93,Cowpi-e777
Sat  6 Feb 06:00:01  2021,16.79,9.81,Cowpi-e777
Sat  6 Feb 06:30:01  2021,11.29,16.48,Cowpi-e777
Sat  6 Feb 07:00:01  2021,9.5,10.14,Cowpi-e777
Sat  6 Feb 07:30:01  2021,5.67,12.07,Cowpi-e777
Sat  6 Feb 08:00:01  2021,8.83,14.23,Cowpi-e777
Sat  6 Feb 08:30:01  2021,8.11,5.5,Cowpi-e777
Sat  6 Feb 09:00:01  2021,16.5,14.42,Cowpi-e777
Sat  6 Feb 09:30:01  2021,9.82,14.8,Cowpi-e777
Sat  6 Feb 10:00:01  2021,8.94,23.19,Cowpi-e777
Sat  6 Feb 10:30:01  2021,13.45,21.21,Cowpi-e777
Sat  6 Feb 11:00:01  2021,17.33,15.17,Cowpi-e777
Sat  6 Feb 11:30:01  2021,1.21,3.62,Cowpi-e777
Sat  6 Feb 12:00:01  2021,9.84,12.21,Cowpi-e777
Sat  6 Feb 12:30:01  2021,1.67,5.55,Cowpi-e777
Sat  6 Feb 13:00:01  2021,5.16,10.98,Cowpi-e777
Sat  6 Feb 13:30:01  2021,13.5,11.01,Cowpi-e777
Sat  6 Feb 14:00:01  2021,3.86,4.03,Cowpi-e777
Sat  6 Feb 14:30:01  2021,7.27,10.85,Cowpi-e777
Sat  6 Feb 15:00:02  2021,1.02,19.88,Cowpi-e777
Sat  6 Feb 15:30:01  2021,4.18,3.71,Cowpi-e777
Sat  6 Feb 16:00:01  2021,9.99,11.38,Cowpi-e777
Sat  6 Feb 16:30:01  2021,1.17,1.47,Cowpi-e777
Sat  6 Feb 17:00:01  2021,15.5,10.15,Cowpi-e777
Sat  6 Feb 17:30:01  2021,1.14,2.3,Cowpi-e777
Sat  6 Feb 18:00:01  2021,0.63,7.41,Cowpi-e777
Sat  6 Feb 18:30:01  2021,18.03,14.27,Cowpi-e777
Sat  6 Feb 19:00:01  2021,14.45,21.71,Cowpi-e777
Sat  6 Feb 19:30:01  2021,,,Cowpi-e777
Sat  6 Feb 20:00:01  2021,23.12,13.26,Cowpi-e777
Sat  6 Feb 20:30:01  2021,5.87,8,Cowpi-e777
Sat  6 Feb 21:00:01  2021,15.94,14.39,Cowpi-e777
Sat  6 Feb 21:30:02  2021,12.81,20.97,Cowpi-e777
Sat  6 Feb 22:00:01  2021,11.08,11.03,Cowpi-e777
Sat  6 Feb 22:30:01  2021,11.99,9.97,Cowpi-e777
Sat  6 Feb 23:00:01  2021,15.63,11.24,Cowpi-e777
Sat  6 Feb 23:30:01  2021,20.86,12.55,Cowpi-e777
Sun  7 Feb 00:00:01  2021,10.21,16.16,Cowpi-e777
Sun  7 Feb 00:30:01  2021,12.25,13.06,Cowpi-e777
Sun  7 Feb 01:00:01  2021,12.68,18.72,Cowpi-e777
Sun  7 Feb 01:30:01  2021,17.15,10.45,Cowpi-e777
Sun  7 Feb 02:00:01  2021,14.39,13.71,Cowpi-e777
Sun  7 Feb 02:30:01  2021,10.59,13.59,Cowpi-e777
Sun  7 Feb 03:00:01  2021,16.89,10.02,Cowpi-e777
