Date,Download,Upload
Sat  6 Feb 21:30:01 IST 2021,11.53,25.86
Sat  6 Feb 22:00:01 IST 2021,21.4,31.68
Sat  6 Feb 22:30:01 IST 2021,49.76,21.68
Sat  6 Feb 23:00:01 IST 2021,29.66,30.68
Sat  6 Feb 23:30:01 IST 2021,13.54,30.77
Sun  7 Feb 00:00:01 IST 2021,58.52,20.13
Sun  7 Feb 00:30:01 IST 2021,73.33,22.67
Sun  7 Feb 01:00:01 IST 2021,82.91,31.36
Sun  7 Feb 01:30:01 IST 2021,10.51,31
Sun  7 Feb 02:00:01 IST 2021,69.71,21.23
Sun  7 Feb 02:30:01 IST 2021,83.98,28.97
Sun  7 Feb 03:00:01 IST 2021,71.31,30.18
Sun  7 Feb 03:30:01 IST 2021,14.15,31.18
Sun  7 Feb 04:00:01 IST 2021,32.66,29.35
Sun  7 Feb 04:30:01 IST 2021,17.21,27.31
Sun  7 Feb 05:00:01 IST 2021,50.32,26.88
Sun  7 Feb 05:30:01 IST 2021,78.09,31.22
Sun  7 Feb 06:00:01 IST 2021,67.09,21.23
Sun  7 Feb 06:30:01 IST 2021,73.21,20.13
Sun  7 Feb 07:00:01 IST 2021,76.95,29.13
Sun  7 Feb 07:30:01 IST 2021,70.96,31.72
Sun  7 Feb 08:00:01 IST 2021,27.03,30.11
Sun  7 Feb 08:30:01 IST 2021,78.1,28.67
Sun  7 Feb 09:00:01 IST 2021,69.68,24.17
Sun  7 Feb 09:30:01 IST 2021,68.96,25.36
Sun  7 Feb 10:00:01 IST 2021,20.48,31.64
Sun  7 Feb 10:30:01 IST 2021,11.41,30.35
Sun  7 Feb 11:00:01 IST 2021,74.24,26.36
Sun  7 Feb 11:30:01 IST 2021,68.32,27.1
Sun  7 Feb 12:00:01 IST 2021,62.88,19.19
Sun  7 Feb 12:30:02 IST 2021,61.14,20.08
Sun  7 Feb 13:00:01 IST 2021,68.87,23.8
Sun  7 Feb 13:30:01 IST 2021,71.02,27.15
Sun  7 Feb 14:00:01 IST 2021,21.02,31.63
Sun  7 Feb 14:30:01 IST 2021,12.61,33.42
Sun  7 Feb 15:00:01 IST 2021,9.81,27.76
Sun  7 Feb 15:30:01 IST 2021,76.4,30.09
Sun  7 Feb 16:00:01 IST 2021,50.11,20.73
Sun  7 Feb 16:30:02 IST 2021,74.12,22.53
Sun  7 Feb 17:00:01 IST 2021,72.71,31.82
Sun  7 Feb 17:30:01 IST 2021,70.01,31.99
Sun  7 Feb 18:00:01 IST 2021,58.14,21.67
Sun  7 Feb 18:30:01 IST 2021,61.66,21.01
Sun  7 Feb 19:00:01 IST 2021,36.41,30.99
Sun  7 Feb 19:30:01 IST 2021,65.97,30.57
Sun  7 Feb 20:00:01 IST 2021,19.58,31.56
Sun  7 Feb 20:30:01 IST 2021,12.09,27.22
Sun  7 Feb 21:00:01 IST 2021,22.91,33.13
Sun  7 Feb 21:30:01 IST 2021,8.28,28.08
Sun  7 Feb 22:00:01 IST 2021,65.32,29.37
Sun  7 Feb 22:30:01 IST 2021,12.01,30.12
Sun  7 Feb 23:00:01 IST 2021,67.22,29.34
Sun  7 Feb 23:30:01 IST 2021,80,27.24
Mon  8 Feb 00:00:01 IST 2021,58.68,19.21
Mon  8 Feb 00:30:01 IST 2021,63.49,19.05
Mon  8 Feb 01:00:01 IST 2021,66.5,23.78
Mon  8 Feb 01:30:01 IST 2021,71.92,25.15
Mon  8 Feb 02:00:01 IST 2021,59.88,22.49
Mon  8 Feb 02:30:01 IST 2021,74.01,21.78
Mon  8 Feb 03:00:01 IST 2021,73.33,22.51
Mon  8 Feb 03:30:01 IST 2021,66.04,24.52
Mon  8 Feb 04:00:01 IST 2021,66.28,21.63
Mon  8 Feb 04:30:01 IST 2021,82.01,22.15
Mon  8 Feb 05:00:01 IST 2021,67.28,26.7
Mon  8 Feb 05:30:01 IST 2021,73.57,23.62
Mon  8 Feb 06:00:01 IST 2021,55.02,23.04
Mon  8 Feb 06:30:01 IST 2021,76.69,21.63
Mon  8 Feb 07:00:01 IST 2021,60.77,23.76
Mon  8 Feb 07:30:01 IST 2021,53.27,22.64
Mon  8 Feb 08:00:01 IST 2021,68.69,22.98
Mon  8 Feb 08:30:01 IST 2021,73.45,21.68
Mon  8 Feb 09:00:01 IST 2021,48.64,27.92
Mon  8 Feb 09:30:01 IST 2021,37.32,25.83
Mon  8 Feb 10:00:01 IST 2021,54.16,21.03
Mon  8 Feb 10:30:01 IST 2021,45.38,10.85
Mon  8 Feb 11:00:02 IST 2021,43.49,19.18
Mon  8 Feb 11:30:01 IST 2021,4.64,30.37
Mon  8 Feb 12:00:01 IST 2021,62.11,22.02
Mon  8 Feb 12:30:01 IST 2021,67.26,18.95
Mon  8 Feb 13:00:02 IST 2021,12.6,33.84
Mon  8 Feb 13:30:01 IST 2021,4.92,30.98
Mon  8 Feb 14:00:02 IST 2021,74.79,28.92
Mon  8 Feb 14:30:02 IST 2021,81.05,25.36
Mon  8 Feb 15:00:01 IST 2021,79.49,30.33
Mon  8 Feb 15:30:01 IST 2021,5.94,32.18
Mon  8 Feb 16:00:01 IST 2021,10.78,35.55
Mon  8 Feb 16:30:02 IST 2021,61.34,24.63
Mon  8 Feb 17:00:01 IST 2021,81.31,30.97
Mon  8 Feb 17:30:01 IST 2021,6.39,33.61
Mon  8 Feb 18:00:01 IST 2021,83.85,19.59
Mon  8 Feb 18:30:01 IST 2021,7.59,36.11
Mon  8 Feb 19:00:01 IST 2021,50.02,21.49
Mon  8 Feb 19:30:01 IST 2021,77.06,21.56
Mon  8 Feb 20:00:01 IST 2021,52.86,16.62
Mon  8 Feb 20:30:01 IST 2021,18.75,17.02
Mon  8 Feb 21:00:01 IST 2021,16.69,21.89
Mon  8 Feb 21:30:01 IST 2021,12.46,19.96
Mon  8 Feb 22:00:01 IST 2021,58.49,23.39
Mon  8 Feb 22:30:01 IST 2021,44.75,26.44
Mon  8 Feb 23:00:02 IST 2021,17.29,28.86
Mon  8 Feb 23:30:01 IST 2021,54.38,25
Tue  9 Feb 00:00:01 IST 2021,64.43,30.92
Tue  9 Feb 00:30:01 IST 2021,8.1,30.81
Tue  9 Feb 01:00:01 IST 2021,79.62,31.84
Tue  9 Feb 01:30:01 IST 2021,11.52,33.93
Tue  9 Feb 02:00:01 IST 2021,28.33,32.65
Tue  9 Feb 02:30:01 IST 2021,75.51,32.57
Tue  9 Feb 03:00:01 IST 2021,73.43,33.53
Tue  9 Feb 03:30:01 IST 2021,73.32,31.59
Tue  9 Feb 04:00:01 IST 2021,34.99,33.7
Tue  9 Feb 04:30:01 IST 2021,12.24,32.01
Tue  9 Feb 05:00:01 IST 2021,28.89,30.62
Tue  9 Feb 05:30:01 IST 2021,67.2,30.22
Tue  9 Feb 06:00:01 IST 2021,61.06,23.63
Tue  9 Feb 06:30:01 IST 2021,34.12,22.06
Tue  9 Feb 07:00:02 IST 2021,67.98,33.5
Tue  9 Feb 07:30:01 IST 2021,61.32,24.94
Tue  9 Feb 08:00:01 IST 2021,69.43,21.27
Tue  9 Feb 08:30:01 IST 2021,70.41,21.58
Tue  9 Feb 09:00:01 IST 2021,69,19.03
Tue  9 Feb 09:30:01 IST 2021,66.45,26.05
Tue  9 Feb 10:00:01 IST 2021,20.37,32.87
Tue  9 Feb 10:30:01 IST 2021,9.63,30.67
Tue  9 Feb 11:00:01 IST 2021,10.81,29.08
Tue  9 Feb 11:30:01 IST 2021,86.13,34.91
Tue  9 Feb 12:00:01 IST 2021,80.76,20.48
Tue  9 Feb 12:30:01 IST 2021,75.14,17.28
Tue  9 Feb 13:00:01 IST 2021,42.91,19.23
Tue  9 Feb 13:30:01 IST 2021,14.41,11.75
Tue  9 Feb 14:00:02 IST 2021,73.51,17.83
Tue  9 Feb 14:30:01 IST 2021,53.3,23.81
Tue  9 Feb 15:00:01 IST 2021,55.59,21.37
Tue  9 Feb 15:30:01 IST 2021,13.27,13.36
Tue  9 Feb 16:00:01 IST 2021,61.26,21.08
Tue  9 Feb 16:30:01 IST 2021,8.66,11.32
Tue  9 Feb 17:00:01 IST 2021,76.56,32.9
Tue  9 Feb 17:30:01 IST 2021,5.58,30.96
Tue  9 Feb 18:00:01 IST 2021,70.93,30.88
Tue  9 Feb 18:30:01 IST 2021,69.88,28.4
Tue  9 Feb 19:00:01 IST 2021,11.55,33.36
Tue  9 Feb 19:30:02 IST 2021,7.53,29.22
Tue  9 Feb 20:00:01 IST 2021,13.2,28.54
Tue  9 Feb 20:30:01 IST 2021,6.65,32.41
Tue  9 Feb 21:00:01 IST 2021,17.97,27.82
Tue  9 Feb 21:30:01 IST 2021,10.89,29.47
Tue  9 Feb 22:00:01 IST 2021,56.59,15.27
Tue  9 Feb 22:30:01 IST 2021,54.13,26.01
Tue  9 Feb 23:00:01 IST 2021,56.02,25.36
Tue  9 Feb 23:30:01 IST 2021,54.67,24.3
Wed 10 Feb 00:00:01 IST 2021,39.19,21.63
Wed 10 Feb 00:30:01 IST 2021,9.08,32.55
Wed 10 Feb 01:00:01 IST 2021,17.97,32.51
Wed 10 Feb 01:30:01 IST 2021,77.19,24
Wed 10 Feb 02:00:01 IST 2021,72.24,24.45
Wed 10 Feb 02:30:01 IST 2021,68.38,30.42
Wed 10 Feb 03:00:01 IST 2021,21.65,31.07
Wed 10 Feb 03:30:01 IST 2021,67.65,32.35
Wed 10 Feb 04:00:01 IST 2021,63.86,31.6
Wed 10 Feb 04:30:01 IST 2021,10.52,33.98
Wed 10 Feb 05:00:01 IST 2021,20.55,29.17
Wed 10 Feb 05:30:01 IST 2021,7.84,32.16
Wed 10 Feb 06:00:01 IST 2021,78.77,35.94
Wed 10 Feb 06:30:01 IST 2021,66.74,27.64
Wed 10 Feb 07:00:01 IST 2021,77.28,24.89
Wed 10 Feb 07:30:01 IST 2021,59.92,23.43
Wed 10 Feb 08:00:01 IST 2021,65.89,22.42
Wed 10 Feb 08:30:01 IST 2021,64.01,23.28
Wed 10 Feb 09:00:01 IST 2021,62.91,24.83
Wed 10 Feb 09:30:01 IST 2021,9.62,31.14
Wed 10 Feb 10:00:01 IST 2021,20.6,32.67
Wed 10 Feb 10:30:01 IST 2021,63.08,24.22
Wed 10 Feb 11:00:01 IST 2021,62.77,22.92
Wed 10 Feb 11:30:01 IST 2021,5.09,30.79
Wed 10 Feb 12:00:01 IST 2021,76.71,30.43
Wed 10 Feb 12:30:01 IST 2021,25.6,16.7
Wed 10 Feb 13:00:01 IST 2021,61.88,23.74
Wed 10 Feb 13:30:01 IST 2021,12.58,10.37
Wed 10 Feb 14:00:01 IST 2021,77.67,21.84
Wed 10 Feb 14:30:01 IST 2021,5,31.83
Wed 10 Feb 15:00:02 IST 2021,3.72,28.08
Wed 10 Feb 15:30:01 IST 2021,6.82,29.4
Wed 10 Feb 16:00:01 IST 2021,14.47,33.05
Wed 10 Feb 16:30:01 IST 2021,5.01,31.13
Wed 10 Feb 17:00:01 IST 2021,40.3,34.22
Wed 10 Feb 17:30:01 IST 2021,71.83,30.5
Wed 10 Feb 18:00:01 IST 2021,12.39,30.01
Wed 10 Feb 18:30:01 IST 2021,68.98,26.91
Wed 10 Feb 19:00:01 IST 2021,71.57,30.28
Wed 10 Feb 19:30:01 IST 2021,16.69,11.38
Wed 10 Feb 20:00:01 IST 2021,24.59,19.73
Wed 10 Feb 20:30:01 IST 2021,11.46,8.7
Wed 10 Feb 21:00:02 IST 2021,63.24,20.82
Wed 10 Feb 21:30:01 IST 2021,9.24,28.5
Wed 10 Feb 22:00:01 IST 2021,61.39,28.21
Wed 10 Feb 22:30:01 IST 2021,5.74,17.6
Wed 10 Feb 23:00:01 IST 2021,23.73,29.19
Wed 10 Feb 23:30:01 IST 2021,75.46,28.99
Thu 11 Feb 00:00:01 IST 2021,9.87,32.39
Thu 11 Feb 00:30:01 IST 2021,74.21,30.45
Thu 11 Feb 01:00:01 IST 2021,27.91,31.8
Thu 11 Feb 01:30:01 IST 2021,73.35,33.35
Thu 11 Feb 02:00:01 IST 2021,22.63,29.06
Thu 11 Feb 02:30:01 IST 2021,74.06,30.44
Thu 11 Feb 03:00:01 IST 2021,60.6,21.07
Thu 11 Feb 03:30:01 IST 2021,66.46,21.75
Thu 11 Feb 04:00:01 IST 2021,46.16,23.39
Thu 11 Feb 04:30:01 IST 2021,64.9,23.37
Thu 11 Feb 05:00:01 IST 2021,67.81,17.06
Thu 11 Feb 05:30:01 IST 2021,6.75,29.2
Thu 11 Feb 06:00:02 IST 2021,39.28,34.86
Thu 11 Feb 06:30:01 IST 2021,78.08,21.82
Thu 11 Feb 07:00:01 IST 2021,61.03,21.22
Thu 11 Feb 07:30:01 IST 2021,51.15,21.36
Thu 11 Feb 08:00:01 IST 2021,57.51,20.66
Thu 11 Feb 08:30:01 IST 2021,70.58,19.92
Thu 11 Feb 09:00:01 IST 2021,53.26,20.76
Thu 11 Feb 09:30:01 IST 2021,61.67,20.39
Thu 11 Feb 10:00:01 IST 2021,63.45,19.14
Thu 11 Feb 10:30:01 IST 2021,6.13,29.61
Thu 11 Feb 11:00:01 IST 2021,14.27,29.62
Thu 11 Feb 11:30:01 IST 2021,58.49,24.42
Thu 11 Feb 12:00:01 IST 2021,10,26.53
Thu 11 Feb 12:30:01 IST 2021,4.53,23.24
Thu 11 Feb 13:00:01 IST 2021,62.93,23.01
Thu 11 Feb 13:30:01 IST 2021,6.43,18.41
Thu 11 Feb 14:00:01 IST 2021,70.69,26.18
Thu 11 Feb 14:30:01 IST 2021,4.4,23.65
Thu 11 Feb 15:00:01 IST 2021,3.1,25.25
