Date,Download,Upload
Mon  8 Feb 01:00:01 IST 2021,0.62,16.29
Mon  8 Feb 01:30:01 IST 2021,0.73,15.37
Mon  8 Feb 02:00:01 IST 2021,0.76,16.98
Mon  8 Feb 02:30:01 IST 2021,0.7,17.32
Mon  8 Feb 03:00:01 IST 2021,0.73,15.32
Mon  8 Feb 03:30:01 IST 2021,0.71,15.72
Mon  8 Feb 04:00:01 IST 2021,0.77,17.14
Mon  8 Feb 04:30:01 IST 2021,0.76,17.15
Mon  8 Feb 05:00:01 IST 2021,0.7,15.99
Mon  8 Feb 05:30:01 IST 2021,0.79,15.81
Mon  8 Feb 06:00:01 IST 2021,0.71,17.41
Mon  8 Feb 06:30:01 IST 2021,0.66,16.66
Mon  8 Feb 07:00:01 IST 2021,0.7,16.55
Mon  8 Feb 07:30:01 IST 2021,0.71,16.32
Mon  8 Feb 08:00:01 IST 2021,0.74,16.74
Mon  8 Feb 08:30:01 IST 2021,0.6,19.08
Mon  8 Feb 09:00:01 IST 2021,0.84,17.59
Mon  8 Feb 09:30:01 IST 2021,0.72,16.18
Mon  8 Feb 10:00:01 IST 2021,0.75,16.87
Mon  8 Feb 10:30:01 IST 2021,0.68,6.71
Mon  8 Feb 11:00:01 IST 2021,0.51,16.57
Mon  8 Feb 11:30:01 IST 2021,0.82,16.02
Mon  8 Feb 12:00:01 IST 2021,0.67,14
Mon  8 Feb 12:30:01 IST 2021,0.72,13.23
Mon  8 Feb 13:00:01 IST 2021,0.69,14.82
Mon  8 Feb 13:30:01 IST 2021,0.71,15.19
Mon  8 Feb 14:00:01 IST 2021,0.69,14.95
Mon  8 Feb 14:30:01 IST 2021,0.71,16.13
Mon  8 Feb 15:00:01 IST 2021,0.57,4.62
Mon  8 Feb 15:30:02 IST 2021,0.86,16.99
Mon  8 Feb 16:00:01 IST 2021,0.67,4.14
Mon  8 Feb 16:30:01 IST 2021,0.72,17.01
Mon  8 Feb 17:00:01 IST 2021,0.79,16.67
Mon  8 Feb 17:30:01 IST 2021,0.68,13.9
Mon  8 Feb 18:00:01 IST 2021,0.74,15.73
Mon  8 Feb 18:30:01 IST 2021,0.58,13.26
Mon  8 Feb 19:00:02 IST 2021,0.6,13.24
Mon  8 Feb 19:30:01 IST 2021,0.63,15.57
Mon  8 Feb 20:00:01 IST 2021,0.61,15.41
Mon  8 Feb 20:30:01 IST 2021,0.55,7.01
Mon  8 Feb 21:00:01 IST 2021,0.78,16.15
Mon  8 Feb 21:30:02 IST 2021,0.81,16.04
Mon  8 Feb 22:00:01 IST 2021,0.74,15.89
Mon  8 Feb 22:30:01 IST 2021,0.45,16.58
Mon  8 Feb 23:00:01 IST 2021,0.56,16.61
Mon  8 Feb 23:30:01 IST 2021,0.7,18.5
Tue  9 Feb 00:00:01 IST 2021,0.65,16.31
Tue  9 Feb 00:30:01 IST 2021,0.6,17.25
Tue  9 Feb 01:00:01 IST 2021,0.6,16.4
Tue  9 Feb 01:30:01 IST 2021,0.74,17.91
Tue  9 Feb 02:00:01 IST 2021,0.67,15.15
Tue  9 Feb 02:30:01 IST 2021,0.67,16.36
Tue  9 Feb 03:00:01 IST 2021,0.68,16.67
Tue  9 Feb 03:30:01 IST 2021,0.89,16.13
Tue  9 Feb 04:00:01 IST 2021,0.65,16.28
Tue  9 Feb 04:30:01 IST 2021,0.57,16.63
Tue  9 Feb 05:00:01 IST 2021,0.56,18.72
Tue  9 Feb 05:30:01 IST 2021,0.66,17.2
Tue  9 Feb 06:00:01 IST 2021,0.65,13.31
Tue  9 Feb 06:30:01 IST 2021,0.7,15.71
Tue  9 Feb 07:00:01 IST 2021,0.59,15.61
Tue  9 Feb 07:30:01 IST 2021,0.69,15.39
Tue  9 Feb 08:00:01 IST 2021,0.68,13.27
Tue  9 Feb 08:30:01 IST 2021,0.65,15.76
Tue  9 Feb 09:00:01 IST 2021,0.68,15.12
Tue  9 Feb 09:30:01 IST 2021,0.75,14.93
Tue  9 Feb 10:00:01 IST 2021,0.62,17.26
Tue  9 Feb 10:30:01 IST 2021,0.7,14.07
Tue  9 Feb 11:00:01 IST 2021,0.77,16.36
Tue  9 Feb 11:30:01 IST 2021,0.61,14.03
Tue  9 Feb 12:00:01 IST 2021,0.65,15.48
Tue  9 Feb 12:30:01 IST 2021,0.55,7.72
Tue  9 Feb 13:00:02 IST 2021,0.7,15.39
Tue  9 Feb 13:30:01 IST 2021,0.6,9.31
Tue  9 Feb 14:00:01 IST 2021,0.69,15.72
Tue  9 Feb 14:30:01 IST 2021,0.57,15.69
Tue  9 Feb 15:00:01 IST 2021,0.74,8.64
Tue  9 Feb 15:30:01 IST 2021,0.62,14.7
Tue  9 Feb 16:00:01 IST 2021,0.74,10.46
Tue  9 Feb 16:30:02 IST 2021,0.71,15.12
Tue  9 Feb 17:00:01 IST 2021,0.8,16.01
Tue  9 Feb 17:30:01 IST 2021,0.42,15.87
Tue  9 Feb 18:00:01 IST 2021,0.53,15.98
Tue  9 Feb 18:30:01 IST 2021,0.56,17.49
Tue  9 Feb 19:00:01 IST 2021,0.67,12.52
Tue  9 Feb 19:30:01 IST 2021,0.66,14.01
Tue  9 Feb 20:00:01 IST 2021,0.76,13.65
Tue  9 Feb 20:30:01 IST 2021,0.83,14.87
Tue  9 Feb 21:00:01 IST 2021,0.74,17.66
Tue  9 Feb 21:30:01 IST 2021,0.61,15.05
Tue  9 Feb 22:00:01 IST 2021,0.67,9.19
Tue  9 Feb 22:30:01 IST 2021,0.63,17.88
Tue  9 Feb 23:00:01 IST 2021,0.61,17.12
Tue  9 Feb 23:30:01 IST 2021,0.68,16.86
Wed 10 Feb 00:00:01 IST 2021,0.71,18.42
Wed 10 Feb 00:30:01 IST 2021,0.67,15.9
Wed 10 Feb 01:00:01 IST 2021,0.69,18.33
Wed 10 Feb 01:30:01 IST 2021,0.78,16.36
Wed 10 Feb 02:00:01 IST 2021,0.64,18.54
Wed 10 Feb 02:30:01 IST 2021,0.66,16.34
Wed 10 Feb 03:00:01 IST 2021,0.55,17.94
Wed 10 Feb 03:30:01 IST 2021,0.61,16.39
Wed 10 Feb 04:00:01 IST 2021,0.64,15.3
Wed 10 Feb 04:30:01 IST 2021,0.78,18.36
Wed 10 Feb 05:00:01 IST 2021,0.65,17.96
Wed 10 Feb 05:30:01 IST 2021,0.55,18.95
Wed 10 Feb 06:00:01 IST 2021,0.68,11.23
Wed 10 Feb 06:30:01 IST 2021,0.67,17.35
Wed 10 Feb 07:00:01 IST 2021,0.69,15.67
Wed 10 Feb 07:30:01 IST 2021,0.59,17.03
Wed 10 Feb 08:00:01 IST 2021,0.64,18.84
Wed 10 Feb 08:30:01 IST 2021,0.61,18
Wed 10 Feb 09:00:01 IST 2021,0.65,17.24
Wed 10 Feb 09:30:01 IST 2021,0.62,17.42
Wed 10 Feb 10:00:01 IST 2021,0.63,13.97
Wed 10 Feb 10:30:01 IST 2021,0.68,
Wed 10 Feb 11:00:01 IST 2021,0.75,13.42
Wed 10 Feb 11:30:01 IST 2021,0.68,16.19
Wed 10 Feb 12:00:01 IST 2021,0.69,14.7
Wed 10 Feb 12:30:01 IST 2021,0.66,12.53
Wed 10 Feb 13:00:01 IST 2021,0.66,16.23
Wed 10 Feb 13:30:01 IST 2021,0.61,15.54
Wed 10 Feb 14:00:01 IST 2021,0.62,15.71
Wed 10 Feb 14:30:01 IST 2021,0.68,17.53
Wed 10 Feb 15:00:01 IST 2021,0.58,16.76
Wed 10 Feb 15:30:02 IST 2021,0.69,17.11
Wed 10 Feb 16:00:01 IST 2021,0.66,16.07
Wed 10 Feb 16:30:01 IST 2021,0.76,16.11
Wed 10 Feb 17:00:01 IST 2021,0.71,14.65
Wed 10 Feb 17:30:01 IST 2021,0.72,16.42
Wed 10 Feb 18:00:01 IST 2021,0.75,16.91
Wed 10 Feb 18:30:01 IST 2021,0.66,14.42
Wed 10 Feb 19:00:01 IST 2021,0.66,14.87
Wed 10 Feb 19:30:01 IST 2021,0.52,6.58
Wed 10 Feb 20:00:01 IST 2021,0.72,15.24
Wed 10 Feb 20:30:01 IST 2021,0.58,7.1
Wed 10 Feb 21:00:01 IST 2021,0.73,9.3
Wed 10 Feb 21:30:01 IST 2021,0.67,16.11
Wed 10 Feb 22:00:01 IST 2021,0.7,15.75
Wed 10 Feb 22:30:01 IST 2021,0.63,16.78
Wed 10 Feb 23:00:01 IST 2021,0.62,15.65
Wed 10 Feb 23:30:01 IST 2021,0.66,16.29
Thu 11 Feb 00:00:01 IST 2021,0.66,17.6
Thu 11 Feb 00:30:01 IST 2021,0.87,19.44
Thu 11 Feb 01:00:01 IST 2021,0.74,15.43
Thu 11 Feb 01:30:01 IST 2021,0.61,19.29
Thu 11 Feb 02:00:01 IST 2021,0.61,18.15
Thu 11 Feb 02:30:01 IST 2021,0.62,16.94
Thu 11 Feb 03:00:01 IST 2021,0.64,16.95
Thu 11 Feb 03:30:01 IST 2021,0.66,14.93
Thu 11 Feb 04:00:01 IST 2021,0.63,16.28
Thu 11 Feb 04:30:01 IST 2021,0.5,20.63
Thu 11 Feb 05:00:01 IST 2021,0.65,13.45
Thu 11 Feb 05:30:01 IST 2021,0.64,18.16
Thu 11 Feb 06:00:01 IST 2021,0.66,15.67
Thu 11 Feb 06:30:01 IST 2021,0.63,16.79
Thu 11 Feb 07:00:01 IST 2021,0.6,17.05
Thu 11 Feb 07:30:01 IST 2021,0.51,14.43
Thu 11 Feb 08:00:01 IST 2021,0.64,15.02
Thu 11 Feb 08:30:01 IST 2021,0.57,12.58
Thu 11 Feb 09:00:01 IST 2021,0.74,13.75
Thu 11 Feb 09:30:01 IST 2021,0.73,13.58
Thu 11 Feb 10:00:01 IST 2021,0.65,16.15
Thu 11 Feb 10:30:01 IST 2021,0.69,15.59
Thu 11 Feb 11:00:01 IST 2021,0.81,16.94
Thu 11 Feb 11:30:01 IST 2021,0.81,16.54
Thu 11 Feb 12:00:01 IST 2021,0.59,15.93
Thu 11 Feb 12:30:01 IST 2021,0.55,16.23
Thu 11 Feb 13:00:01 IST 2021,0.68,15.12
Thu 11 Feb 13:30:02 IST 2021,0.68,14.49
Thu 11 Feb 14:00:01 IST 2021,0.76,15.23
Thu 11 Feb 14:30:01 IST 2021,0.68,14.96
Thu 11 Feb 15:00:01 IST 2021,0.63,16.74
