Date,Download,Upload
Tue 12 Jan 03:00:01 IST 2021,5.76,11.86
Tue 12 Jan 03:30:01 IST 2021,4.63,11.73
Tue 12 Jan 04:00:01 IST 2021,15.26,15.55
Tue 12 Jan 04:30:01 IST 2021,10.82,13.39
Tue 12 Jan 05:00:01 IST 2021,19.56,19.03
Tue 12 Jan 05:30:01 IST 2021,16.41,17.29
Tue 12 Jan 06:00:01 IST 2021,15,14.51
Tue 12 Jan 06:30:01 IST 2021,17.51,18.79
Tue 12 Jan 07:00:01 IST 2021,15.54,11.97
Tue 12 Jan 07:30:01 IST 2021,16.76,17.58
Tue 12 Jan 08:00:01 IST 2021,13.37,5.46
Tue 12 Jan 08:30:01 IST 2021,7.47,13.34
Tue 12 Jan 09:00:01 IST 2021,8.85,8.98
Tue 12 Jan 09:30:01 IST 2021,10.64,8.17
Tue 12 Jan 10:00:01 IST 2021,3.83,13.32
Tue 12 Jan 10:30:01 IST 2021,8.21,13.73
Tue 12 Jan 11:00:01 IST 2021,6.79,11.53
Tue 12 Jan 11:30:01 IST 2021,13.92,15.03
Tue 12 Jan 12:00:01 IST 2021,21.78,15.15
Tue 12 Jan 12:30:01 IST 2021,1.01,0.79
Tue 12 Jan 13:00:01 IST 2021,17.81,16.82
Tue 12 Jan 13:30:02 IST 2021,12.94,13.4
Tue 12 Jan 14:00:01 IST 2021,1.94,8.29
Tue 12 Jan 14:30:01 IST 2021,17.24,13.99
Tue 12 Jan 15:00:01 IST 2021,13.97,14.05
Tue 12 Jan 15:30:01 IST 2021,15.95,23.15
Tue 12 Jan 16:00:01 IST 2021,8.58,13.72
Tue 12 Jan 16:30:01 IST 2021,14.44,16.69
Tue 12 Jan 17:00:01 IST 2021,8.58,4.94
Tue 12 Jan 17:30:01 IST 2021,16.36,19.31
Tue 12 Jan 18:00:01 IST 2021,2.27,3.39
Tue 12 Jan 18:30:01 IST 2021,15.78,21.98
Tue 12 Jan 19:00:01 IST 2021,10.21,6.02
Tue 12 Jan 19:30:01 IST 2021,12.62,13.59
Tue 12 Jan 20:00:01 IST 2021,16.06,14.23
Tue 12 Jan 20:30:01 IST 2021,15.67,14.18
Tue 12 Jan 21:00:01 IST 2021,16.92,14.05
Tue 12 Jan 21:30:01 IST 2021,11.54,13.92
Tue 12 Jan 22:00:01 IST 2021,15.3,14.62
Tue 12 Jan 22:30:01 IST 2021,12.57,11.99
Tue 12 Jan 23:00:01 IST 2021,16.68,17.66
Tue 12 Jan 23:30:01 IST 2021,14.81,13.27
Wed 13 Jan 00:00:01 IST 2021,13.76,11.74
Wed 13 Jan 00:30:01 IST 2021,15.83,17.9
Wed 13 Jan 01:00:01 IST 2021,19.36,17.56
Wed 13 Jan 01:30:01 IST 2021,18.63,14.87
Wed 13 Jan 02:00:01 IST 2021,14.68,15.14
Wed 13 Jan 02:30:02 IST 2021,14.66,18.66
Wed 13 Jan 03:00:01 IST 2021,16.22,12.58
Wed 13 Jan 03:30:02 IST 2021,18.84,15.84
Wed 13 Jan 04:00:01 IST 2021,17.15,12.3
Wed 13 Jan 04:30:01 IST 2021,17.28,13.08
Wed 13 Jan 05:00:01 IST 2021,10.63,12.75
Wed 13 Jan 05:30:01 IST 2021,11.11,13.87
Wed 13 Jan 06:00:01 IST 2021,8.41,14.08
Wed 13 Jan 06:30:01 IST 2021,15.75,15.06
Wed 13 Jan 07:00:01 IST 2021,9.36,10.73
Wed 13 Jan 07:30:01 IST 2021,5.88,13.49
Wed 13 Jan 08:00:01 IST 2021,10.54,4.59
Wed 13 Jan 08:30:01 IST 2021,9.42,13.96
Wed 13 Jan 09:00:02 IST 2021,5.94,1.14
Wed 13 Jan 09:30:01 IST 2021,9.72,11.76
Wed 13 Jan 10:00:01 IST 2021,16.04,14.01
Wed 13 Jan 10:30:01 IST 2021,0.27,0.65
Wed 13 Jan 11:00:01 IST 2021,12.07,14.85
Wed 13 Jan 11:30:01 IST 2021,14.48,18.63
Wed 13 Jan 12:00:01 IST 2021,16.11,14.65
Wed 13 Jan 12:30:01 IST 2021,10.25,10.66
Wed 13 Jan 13:00:01 IST 2021,8.33,6.3
Wed 13 Jan 13:30:01 IST 2021,11.79,11.95
Wed 13 Jan 14:00:01 IST 2021,17.06,9.41
Wed 13 Jan 14:30:01 IST 2021,21.01,13.7
Wed 13 Jan 15:00:01 IST 2021,8.78,8.39
Wed 13 Jan 15:30:01 IST 2021,18.06,19.23
Wed 13 Jan 16:00:01 IST 2021,22.28,17.54
Wed 13 Jan 16:30:01 IST 2021,27.27,23.48
Wed 13 Jan 17:00:01 IST 2021,12.64,11
Wed 13 Jan 17:30:01 IST 2021,15.5,18.25
Wed 13 Jan 18:00:01 IST 2021,19.33,16.73
Wed 13 Jan 18:30:01 IST 2021,12.13,14.34
Wed 13 Jan 19:00:01 IST 2021,14.42,19.44
Wed 13 Jan 19:30:01 IST 2021,10.81,9.42
Wed 13 Jan 20:00:01 IST 2021,11.63,15.84
Wed 13 Jan 20:30:01 IST 2021,15.4,19.51
Wed 13 Jan 21:00:01 IST 2021,10.35,19.54
Wed 13 Jan 21:30:01 IST 2021,19.07,18.98
Wed 13 Jan 22:00:01 IST 2021,21.56,16.35
Wed 13 Jan 22:30:01 IST 2021,12.14,17.72
Wed 13 Jan 23:00:01 IST 2021,17.93,21.65
Wed 13 Jan 23:30:01 IST 2021,15.12,17.32
Thu 14 Jan 00:00:01 IST 2021,6.5,14.23
Thu 14 Jan 00:30:01 IST 2021,17.17,17.02
Thu 14 Jan 01:00:02 IST 2021,13.85,16.2
Thu 14 Jan 01:30:02 IST 2021,20.07,19.88
Thu 14 Jan 02:00:02 IST 2021,24.05,20.12
Thu 14 Jan 02:30:02 IST 2021,13.45,20.34
Thu 14 Jan 03:00:01 IST 2021,7.34,15.25
Thu 14 Jan 03:30:01 IST 2021,20.62,22.99
Thu 14 Jan 04:00:01 IST 2021,15.96,17.89
Thu 14 Jan 04:30:01 IST 2021,11.84,14.71
Thu 14 Jan 05:00:01 IST 2021,16.22,17.97
Thu 14 Jan 05:30:01 IST 2021,15.52,15.92
Thu 14 Jan 06:00:01 IST 2021,11.85,14.81
Thu 14 Jan 06:30:01 IST 2021,7.65,17.94
Thu 14 Jan 07:00:01 IST 2021,20.03,29.67
Thu 14 Jan 07:30:01 IST 2021,19.58,15.81
Thu 14 Jan 08:00:01 IST 2021,8.64,10.14
Thu 14 Jan 08:30:01 IST 2021,6.14,11.97
Thu 14 Jan 09:00:01 IST 2021,10.16,17.35
Thu 14 Jan 09:30:01 IST 2021,16.2,19.05
Thu 14 Jan 10:00:01 IST 2021,4.43,5.63
Thu 14 Jan 10:30:01 IST 2021,6.49,9.53
Thu 14 Jan 11:00:01 IST 2021,10.35,13.85
Thu 14 Jan 11:30:01 IST 2021,11.46,14.11
Thu 14 Jan 12:00:01 IST 2021,18.18,18.78
Thu 14 Jan 12:30:01 IST 2021,17.22,18.96
Thu 14 Jan 13:00:01 IST 2021,18.12,16.81
Thu 14 Jan 13:30:01 IST 2021,12.33,12.65
Thu 14 Jan 14:00:01 IST 2021,13.34,12.83
Thu 14 Jan 14:30:01 IST 2021,9.12,14.24
Thu 14 Jan 15:00:01 IST 2021,4.25,5.76
Thu 14 Jan 15:30:02 IST 2021,16.11,15.33
Thu 14 Jan 16:00:01 IST 2021,6.78,6.95
Thu 14 Jan 16:30:01 IST 2021,9.54,2.81
Thu 14 Jan 17:00:01 IST 2021,7.45,11.99
Thu 14 Jan 17:30:01 IST 2021,10.67,11.87
Thu 14 Jan 18:00:01 IST 2021,14.12,11.46
Thu 14 Jan 18:30:01 IST 2021,,
Thu 14 Jan 19:00:01 IST 2021,6.25,6.67
Thu 14 Jan 19:30:01 IST 2021,18.25,11
Thu 14 Jan 20:00:01 IST 2021,13.34,16.14
Thu 14 Jan 20:30:01 IST 2021,17.86,13.73
Thu 14 Jan 21:00:01 IST 2021,17.59,15.78
Thu 14 Jan 21:30:01 IST 2021,13.52,16.19
Thu 14 Jan 22:00:01 IST 2021,15.51,12.4
Thu 14 Jan 22:30:01 IST 2021,13.37,13.64
Thu 14 Jan 23:00:01 IST 2021,18.81,14.3
Thu 14 Jan 23:30:01 IST 2021,10.73,15.88
Fri 15 Jan 00:00:02 IST 2021,11.31,17.31
Fri 15 Jan 00:30:01 IST 2021,19.4,23.14
Fri 15 Jan 01:00:01 IST 2021,18.06,21.67
Fri 15 Jan 01:30:01 IST 2021,16.24,13.27
Fri 15 Jan 02:00:01 IST 2021,14.39,13.61
Fri 15 Jan 02:30:01 IST 2021,15.72,20.51
Fri 15 Jan 03:00:02 IST 2021,16.48,19.08
Fri 15 Jan 03:30:01 IST 2021,18.19,16.06
Fri 15 Jan 04:00:01 IST 2021,11.33,14.19
Fri 15 Jan 04:30:01 IST 2021,19.14,21.1
Fri 15 Jan 05:00:01 IST 2021,19.78,13.63
Fri 15 Jan 05:30:02 IST 2021,11.8,16.28
Fri 15 Jan 06:00:01 IST 2021,12.63,15.01
Fri 15 Jan 06:30:01 IST 2021,21.23,14.11
Fri 15 Jan 07:00:01 IST 2021,15.16,17
Fri 15 Jan 07:30:01 IST 2021,10.82,5.16
Fri 15 Jan 08:00:01 IST 2021,12.32,12.69
Fri 15 Jan 08:30:01 IST 2021,19.06,9.88
Fri 15 Jan 09:00:01 IST 2021,6.6,9.48
Fri 15 Jan 09:30:01 IST 2021,3.66,8.91
Fri 15 Jan 10:00:01 IST 2021,9.91,16.18
Fri 15 Jan 10:30:01 IST 2021,13.5,14.24
Fri 15 Jan 11:00:01 IST 2021,13.01,11.94
Fri 15 Jan 11:30:01 IST 2021,11.88,17.02
Fri 15 Jan 12:00:01 IST 2021,7.78,11.48
Fri 15 Jan 12:30:01 IST 2021,14.63,7.03
Fri 15 Jan 13:00:01 IST 2021,14.11,19.99
Fri 15 Jan 13:30:01 IST 2021,13.72,18.86
Fri 15 Jan 14:00:01 IST 2021,14.72,17.08
Fri 15 Jan 14:30:01 IST 2021,11.52,12.47
Fri 15 Jan 15:00:01 IST 2021,10.11,12.93
Fri 15 Jan 15:30:01 IST 2021,13.67,9.42
Fri 15 Jan 16:00:01 IST 2021,10.67,19.08
Fri 15 Jan 16:30:01 IST 2021,13.51,23.79
Fri 15 Jan 17:00:01 IST 2021,6.79,7.92
Fri 15 Jan 17:30:01 IST 2021,9.36,7.86
Fri 15 Jan 18:00:01 IST 2021,7.04,7.52
Fri 15 Jan 18:30:01 IST 2021,1.16,1.07
Fri 15 Jan 19:00:01 IST 2021,11.34,11
Fri 15 Jan 19:30:01 IST 2021,0.64,2.38
Fri 15 Jan 20:00:01 IST 2021,20.18,12.39
Fri 15 Jan 20:30:01 IST 2021,21.05,23.88
Fri 15 Jan 21:00:01 IST 2021,22.29,19.48
Fri 15 Jan 21:30:01 IST 2021,12.85,16.42
Fri 15 Jan 22:00:01 IST 2021,17.51,14.49
Fri 15 Jan 22:30:01 IST 2021,31.44,16.69
Fri 15 Jan 23:00:01 IST 2021,17.52,16.89
Fri 15 Jan 23:30:01 IST 2021,13.69,16.51
Sat 16 Jan 00:00:01 IST 2021,13.72,18.37
Sat 16 Jan 00:30:01 IST 2021,10.91,13.66
Sat 16 Jan 01:00:01 IST 2021,15.84,12.67
Sat 16 Jan 01:30:01 IST 2021,14.76,15.24
Sat 16 Jan 02:00:01 IST 2021,18.46,20.16
Sat 16 Jan 02:30:01 IST 2021,18.89,15.88
Sat 16 Jan 03:00:01 IST 2021,14.26,15.69
Sat 16 Jan 03:30:01 IST 2021,16.98,16.04
Sat 16 Jan 04:00:01 IST 2021,12.22,12.72
Sat 16 Jan 04:30:01 IST 2021,13.25,20.18
Sat 16 Jan 05:00:01 IST 2021,19.83,27.85
Sat 16 Jan 05:30:01 IST 2021,2.3,10.44
Sat 16 Jan 06:00:02 IST 2021,14.9,20.11
Sat 16 Jan 06:30:01 IST 2021,17.76,14.14
Sat 16 Jan 07:00:01 IST 2021,19.65,18.45
Sat 16 Jan 07:30:01 IST 2021,15.52,14.98
Sat 16 Jan 08:00:01 IST 2021,3.05,2.01
Sat 16 Jan 08:30:01 IST 2021,20.22,24.09
Sat 16 Jan 09:00:01 IST 2021,0.83,4.6
Sat 16 Jan 09:30:01 IST 2021,7.53,9.68
Sat 16 Jan 10:00:01 IST 2021,14.31,21.75
Sat 16 Jan 10:30:01 IST 2021,15.35,16.41
Sat 16 Jan 11:00:01 IST 2021,16.45,13.83
Sat 16 Jan 11:30:01 IST 2021,9.16,11.63
Sat 16 Jan 12:00:01 IST 2021,7.01,9.84
Sat 16 Jan 12:30:01 IST 2021,12.48,13.74
Sat 16 Jan 13:00:01 IST 2021,5.94,7.71
Sat 16 Jan 13:30:01 IST 2021,7.11,8.29
Sat 16 Jan 14:00:01 IST 2021,1.24,1.33
Sat 16 Jan 14:30:01 IST 2021,4.25,1.73
Sat 16 Jan 15:00:01 IST 2021,4.28,0.48
Sat 16 Jan 15:30:01 IST 2021,20.17,18.1
Sat 16 Jan 16:00:01 IST 2021,9.25,13.03
Sat 16 Jan 16:30:01 IST 2021,19.55,21.26
Sat 16 Jan 17:00:01 IST 2021,1.36,0
Sat 16 Jan 17:30:01 IST 2021,,
Sat 16 Jan 18:00:01 IST 2021,14.21,15.43
Sat 16 Jan 18:30:01 IST 2021,0.87,3.64
Sat 16 Jan 19:00:01 IST 2021,19.06,15.57
Sat 16 Jan 19:30:01 IST 2021,1.53,10.16
Sat 16 Jan 20:00:01 IST 2021,15.85,13.56
Sat 16 Jan 20:30:01 IST 2021,15.95,14.02
Sat 16 Jan 21:00:01 IST 2021,20.82,17.01
Sat 16 Jan 21:30:01 IST 2021,8.31,12.27
Sat 16 Jan 22:00:01 IST 2021,10.91,14.41
Sat 16 Jan 22:30:01 IST 2021,12.01,6.42
Sat 16 Jan 23:00:01 IST 2021,18.35,11.64
Sat 16 Jan 23:30:01 IST 2021,22.93,7.88
Sun 17 Jan 00:00:01 IST 2021,20.53,17.69
Sun 17 Jan 00:30:01 IST 2021,19.73,17.74
Sun 17 Jan 01:00:02 IST 2021,25.51,19.55
Sun 17 Jan 01:30:01 IST 2021,23.74,17.73
Sun 17 Jan 02:00:01 IST 2021,21.46,16.34
Sun 17 Jan 02:30:01 IST 2021,10.69,13.07
Sun 17 Jan 03:00:01 IST 2021,24.34,17.95
Sun 17 Jan 03:30:01 IST 2021,16.58,21.06
Sun 17 Jan 04:00:01 IST 2021,17.87,21.01
Sun 17 Jan 04:30:01 IST 2021,22.58,24.69
Sun 17 Jan 05:00:01 IST 2021,19.89,20.52
Sun 17 Jan 05:30:01 IST 2021,21.53,22.44
Sun 17 Jan 06:00:01 IST 2021,23.03,31.63
Sun 17 Jan 06:30:01 IST 2021,24.68,29.69
Sun 17 Jan 07:00:01 IST 2021,21.12,20.88
Sun 17 Jan 07:30:01 IST 2021,21.93,32.75
Sun 17 Jan 08:00:01 IST 2021,25.14,27.21
Sun 17 Jan 08:30:01 IST 2021,17.5,19.73
Sun 17 Jan 09:00:01 IST 2021,10.62,30.17
Sun 17 Jan 09:30:01 IST 2021,11.44,7.34
Sun 17 Jan 10:00:01 IST 2021,8.14,4.95
Sun 17 Jan 10:30:01 IST 2021,1.13,3.09
Sun 17 Jan 11:00:01 IST 2021,5.92,2.9
Sun 17 Jan 11:30:01 IST 2021,2.55,3.66
Sun 17 Jan 12:00:01 IST 2021,6.22,7.06
Sun 17 Jan 12:30:01 IST 2021,19.42,14.37
Sun 17 Jan 13:00:01 IST 2021,14.35,16.32
Sun 17 Jan 13:30:01 IST 2021,8.03,10.15
Sun 17 Jan 14:00:01 IST 2021,15.57,15.42
Sun 17 Jan 14:30:01 IST 2021,8.16,13.19
Sun 17 Jan 15:00:01 IST 2021,7.42,11.08
Sun 17 Jan 15:30:01 IST 2021,13.65,14.75
Sun 17 Jan 16:00:01 IST 2021,17.15,16.55
Sun 17 Jan 16:30:01 IST 2021,14.64,14.12
Sun 17 Jan 17:00:01 IST 2021,6.94,15.94
Sun 17 Jan 17:30:01 IST 2021,4.54,3.48
Sun 17 Jan 18:00:01 IST 2021,0.17,0.29
Sun 17 Jan 18:30:01 IST 2021,5.11,3.68
Sun 17 Jan 19:00:01 IST 2021,8.1,10.4
Sun 17 Jan 19:30:01 IST 2021,17.94,17.52
Sun 17 Jan 20:00:01 IST 2021,10.78,11.14
Sun 17 Jan 20:30:01 IST 2021,16.39,14.49
Sun 17 Jan 21:00:01 IST 2021,15.92,16.21
Sun 17 Jan 21:30:01 IST 2021,20.45,14.25
Sun 17 Jan 22:00:01 IST 2021,16.66,14.99
Sun 17 Jan 22:30:01 IST 2021,19.33,13.36
Sun 17 Jan 23:00:01 IST 2021,13.76,12.51
Sun 17 Jan 23:30:01 IST 2021,7.39,6.25
Mon 18 Jan 00:00:01 IST 2021,15.37,16.52
Mon 18 Jan 00:30:02 IST 2021,13.8,15.76
Mon 18 Jan 01:00:01 IST 2021,22.32,18.79
Mon 18 Jan 01:30:01 IST 2021,16.46,18.96
Mon 18 Jan 02:00:01 IST 2021,15.83,13.3
Mon 18 Jan 02:30:01 IST 2021,14.16,17.63
Mon 18 Jan 03:00:01 IST 2021,20.57,18.61
Mon 18 Jan 03:30:01 IST 2021,6.72,16.11
Mon 18 Jan 04:00:01 IST 2021,15.81,14.05
Mon 18 Jan 04:30:01 IST 2021,18.91,16.98
Mon 18 Jan 05:00:01 IST 2021,18.47,17.73
Mon 18 Jan 05:30:01 IST 2021,17.43,22.11
Mon 18 Jan 06:00:01 IST 2021,20.53,17.32
Mon 18 Jan 06:30:01 IST 2021,28.39,27.23
Mon 18 Jan 07:00:01 IST 2021,16.66,21.57
Mon 18 Jan 07:30:01 IST 2021,22.08,15.86
Mon 18 Jan 08:00:01 IST 2021,7.4,11.01
Mon 18 Jan 08:30:01 IST 2021,25.28,29.69
Mon 18 Jan 09:00:01 IST 2021,20.91,31.47
Mon 18 Jan 09:30:01 IST 2021,5.52,6.2
Mon 18 Jan 10:00:01 IST 2021,9.48,10.3
Mon 18 Jan 10:30:01 IST 2021,13.76,25.85
Mon 18 Jan 11:00:01 IST 2021,7.21,14.61
Mon 18 Jan 11:30:01 IST 2021,10.78,18.84
Mon 18 Jan 12:00:01 IST 2021,15.99,21.5
Mon 18 Jan 12:30:01 IST 2021,9,12.88
Mon 18 Jan 13:00:01 IST 2021,6.73,17.3
Mon 18 Jan 13:30:01 IST 2021,1.99,17.24
Mon 18 Jan 14:00:01 IST 2021,13.33,10.98
Mon 18 Jan 14:30:01 IST 2021,9.82,8.42
Mon 18 Jan 15:00:01 IST 2021,1.75,2.08
Mon 18 Jan 15:30:01 IST 2021,1.02,4.23
Mon 18 Jan 16:00:01 IST 2021,0.96,1.06
Mon 18 Jan 16:30:01 IST 2021,0.06,0.14
Mon 18 Jan 17:00:02 IST 2021,2.24,9.78
Mon 18 Jan 17:30:01 IST 2021,16.25,6.98
Mon 18 Jan 18:00:01 IST 2021,3.09,4.47
Mon 18 Jan 18:30:01 IST 2021,8.06,11.9
Mon 18 Jan 19:00:01 IST 2021,10.09,3.88
Mon 18 Jan 19:30:01 IST 2021,0.51,0.43
Mon 18 Jan 20:00:01 IST 2021,6.99,9.58
Mon 18 Jan 20:30:01 IST 2021,0.13,0.98
Mon 18 Jan 21:00:01 IST 2021,18.84,11.93
Mon 18 Jan 21:30:01 IST 2021,11.07,10.03
Mon 18 Jan 22:00:01 IST 2021,10.44,12.22
Mon 18 Jan 22:30:01 IST 2021,13.21,16.04
Mon 18 Jan 23:00:01 IST 2021,4.05,3.56
Mon 18 Jan 23:30:01 IST 2021,4.52,21.75
Tue 19 Jan 00:00:01 IST 2021,12.51,15.89
Tue 19 Jan 00:30:01 IST 2021,21.25,18.91
Tue 19 Jan 01:00:01 IST 2021,20,25.81
Tue 19 Jan 01:30:01 IST 2021,17.95,25.05
Tue 19 Jan 02:00:01 IST 2021,5.65,16.4
Tue 19 Jan 02:30:01 IST 2021,17.1,23.41
Tue 19 Jan 03:00:01 IST 2021,18.38,16.41
Tue 19 Jan 03:30:01 IST 2021,23.11,20.65
Tue 19 Jan 04:00:01 IST 2021,13.69,16.71
Tue 19 Jan 04:30:01 IST 2021,17.29,23.71
Tue 19 Jan 05:00:01 IST 2021,3.18,16.74
Tue 19 Jan 05:30:01 IST 2021,13.82,17.84
Tue 19 Jan 06:00:01 IST 2021,20.29,14.83
Tue 19 Jan 06:30:01 IST 2021,3.38,16.98
Tue 19 Jan 07:00:01 IST 2021,15.93,16.82
Tue 19 Jan 07:30:02 IST 2021,17.23,15.16
Tue 19 Jan 08:00:01 IST 2021,23.62,16.74
Tue 19 Jan 08:30:01 IST 2021,5.72,13
Tue 19 Jan 09:00:01 IST 2021,10.08,10.52
Tue 19 Jan 09:30:01 IST 2021,11.45,14.36
Tue 19 Jan 10:00:01 IST 2021,12.04,15.91
Tue 19 Jan 10:30:01 IST 2021,28.73,23.44
Tue 19 Jan 11:00:01 IST 2021,7.3,9.31
Tue 19 Jan 11:30:02 IST 2021,16.11,4.27
Tue 19 Jan 12:00:01 IST 2021,17.69,16.47
Tue 19 Jan 12:30:01 IST 2021,1.9,16.64
Tue 19 Jan 13:00:01 IST 2021,24.52,14.38
Tue 19 Jan 13:30:01 IST 2021,16.11,13.45
Tue 19 Jan 14:00:01 IST 2021,13.44,12.51
Tue 19 Jan 14:30:01 IST 2021,1.81,13.55
Tue 19 Jan 15:00:01 IST 2021,15.73,14.57
Tue 19 Jan 15:30:01 IST 2021,4.5,11.67
Tue 19 Jan 16:00:01 IST 2021,7.73,13.28
Tue 19 Jan 16:30:01 IST 2021,21.42,16.46
Tue 19 Jan 17:00:01 IST 2021,4.89,15.47
Tue 19 Jan 17:30:01 IST 2021,1.46,10.73
Tue 19 Jan 18:00:01 IST 2021,11.08,14.26
Tue 19 Jan 18:30:01 IST 2021,10.59,12.58
Tue 19 Jan 19:00:01 IST 2021,10.95,11.49
Tue 19 Jan 19:30:01 IST 2021,17.7,16.37
Tue 19 Jan 20:00:01 IST 2021,18.4,14.39
Tue 19 Jan 20:30:01 IST 2021,17.33,14.11
Tue 19 Jan 21:00:01 IST 2021,22.6,10.75
Tue 19 Jan 21:30:01 IST 2021,17.52,17.05
Tue 19 Jan 22:00:01 IST 2021,13.79,14.57
Tue 19 Jan 22:30:01 IST 2021,21.79,18.56
Tue 19 Jan 23:00:01 IST 2021,5.55,17.62
Tue 19 Jan 23:30:01 IST 2021,16.24,13.5
Wed 20 Jan 00:00:01 IST 2021,14.75,13.33
Wed 20 Jan 00:30:01 IST 2021,19.89,19.23
Wed 20 Jan 01:00:01 IST 2021,22.62,22.81
Wed 20 Jan 01:30:01 IST 2021,18.97,20.85
Wed 20 Jan 02:00:01 IST 2021,18.97,21.85
Wed 20 Jan 02:30:01 IST 2021,19.28,22.24
Wed 20 Jan 03:00:01 IST 2021,8.62,15.65
Wed 20 Jan 03:30:02 IST 2021,23.14,20.62
Wed 20 Jan 04:00:01 IST 2021,20.79,18.01
Wed 20 Jan 04:30:01 IST 2021,11.58,15.49
Wed 20 Jan 05:00:01 IST 2021,18.91,21.06
Wed 20 Jan 05:30:01 IST 2021,25.65,20.52
Wed 20 Jan 06:00:01 IST 2021,5.91,14.47
Wed 20 Jan 06:30:01 IST 2021,25.5,21.62
Wed 20 Jan 07:00:01 IST 2021,15.94,20.79
Wed 20 Jan 07:30:01 IST 2021,3.02,13.35
Wed 20 Jan 08:00:01 IST 2021,17.35,17.46
Wed 20 Jan 08:30:01 IST 2021,2.02,2.08
Wed 20 Jan 09:00:01 IST 2021,14.15,14.43
Wed 20 Jan 09:30:01 IST 2021,13.92,8.15
Wed 20 Jan 10:00:01 IST 2021,10.52,7.73
Wed 20 Jan 10:30:01 IST 2021,18.72,2.42
Wed 20 Jan 11:00:01 IST 2021,16.87,14.95
Wed 20 Jan 11:30:01 IST 2021,21.06,25.95
Wed 20 Jan 12:00:01 IST 2021,6.05,9.72
Wed 20 Jan 12:30:01 IST 2021,5.88,0
Wed 20 Jan 13:00:01 IST 2021,22.13,22.02
Wed 20 Jan 13:30:01 IST 2021,0.83,7.45
Wed 20 Jan 14:00:01 IST 2021,26.9,21.49
Wed 20 Jan 14:30:01 IST 2021,7.84,11.97
Wed 20 Jan 15:00:01 IST 2021,,
Wed 20 Jan 15:30:01 IST 2021,18.3,15.47
Wed 20 Jan 16:00:01 IST 2021,9.57,12.82
Wed 20 Jan 16:30:01 IST 2021,4.1,5.37
Wed 20 Jan 17:00:02 IST 2021,4.35,5.95
Wed 20 Jan 17:30:01 IST 2021,12.78,13.22
Wed 20 Jan 18:00:01 IST 2021,8.99,6.49
Wed 20 Jan 18:30:01 IST 2021,2.74,5.49
Wed 20 Jan 19:00:01 IST 2021,3.8,6.34
Wed 20 Jan 19:30:01 IST 2021,13.19,10.19
Wed 20 Jan 20:00:01 IST 2021,7.43,8.2
Wed 20 Jan 20:30:01 IST 2021,19.02,15.11
Wed 20 Jan 21:00:01 IST 2021,6.3,8.03
Wed 20 Jan 21:30:01 IST 2021,4.9,9.2
Wed 20 Jan 22:00:01 IST 2021,9.59,13.82
Wed 20 Jan 22:30:01 IST 2021,18.19,16.3
Wed 20 Jan 23:00:01 IST 2021,5.62,10.02
Wed 20 Jan 23:30:01 IST 2021,17.99,12.96
Thu 21 Jan 00:00:01 IST 2021,16.36,12.78
Thu 21 Jan 00:30:01 IST 2021,16.79,14.3
Thu 21 Jan 01:00:01 IST 2021,23.14,22.26
Thu 21 Jan 01:30:01 IST 2021,25.77,23.57
Thu 21 Jan 02:00:01 IST 2021,12.02,19.5
Thu 21 Jan 02:30:01 IST 2021,11.82,13.68
Thu 21 Jan 03:00:01 IST 2021,8.24,14.35
Thu 21 Jan 03:30:01 IST 2021,8.18,13.58
Thu 21 Jan 04:00:01 IST 2021,25.52,21.96
Thu 21 Jan 04:30:01 IST 2021,25.66,23.19
Thu 21 Jan 05:00:01 IST 2021,25.52,21.49
Thu 21 Jan 05:30:01 IST 2021,11.44,15.39
Thu 21 Jan 06:00:01 IST 2021,21.78,17.62
Thu 21 Jan 06:30:02 IST 2021,15.9,21.16
Thu 21 Jan 07:00:02 IST 2021,28.2,24.42
Thu 21 Jan 07:30:01 IST 2021,17.09,21.76
Thu 21 Jan 08:00:01 IST 2021,23.98,16.04
Thu 21 Jan 08:30:01 IST 2021,7.58,15.41
Thu 21 Jan 09:00:01 IST 2021,17.93,18.78
Thu 21 Jan 09:30:01 IST 2021,4.24,8.1
Thu 21 Jan 10:00:01 IST 2021,17.96,17.21
Thu 21 Jan 10:30:01 IST 2021,15.1,16.7
Thu 21 Jan 11:00:01 IST 2021,,
Thu 21 Jan 11:30:02 IST 2021,24.49,7.42
Thu 21 Jan 12:00:01 IST 2021,16.16,15.34
Thu 21 Jan 12:30:01 IST 2021,20.89,14.26
Thu 21 Jan 13:00:01 IST 2021,22.39,7.52
Thu 21 Jan 13:30:01 IST 2021,24.39,16.89
Thu 21 Jan 14:00:01 IST 2021,20.8,4.4
Thu 21 Jan 14:30:01 IST 2021,20.4,20.32
Thu 21 Jan 15:00:01 IST 2021,22.46,8.05
Thu 21 Jan 15:30:01 IST 2021,23.81,17.38
Thu 21 Jan 16:00:01 IST 2021,18.38,7.9
Thu 21 Jan 16:30:01 IST 2021,17.63,15.82
Thu 21 Jan 17:00:01 IST 2021,,
Thu 21 Jan 17:30:01 IST 2021,15.2,5.04
Thu 21 Jan 18:00:01 IST 2021,12.93,3.41
Thu 21 Jan 18:30:01 IST 2021,0.47,0.4
Thu 21 Jan 19:00:01 IST 2021,4.19,2.81
Thu 21 Jan 19:30:01 IST 2021,19.6,7.03
Thu 21 Jan 20:00:01 IST 2021,16.99,12.5
Thu 21 Jan 20:30:01 IST 2021,7.36,2.71
